Time [ms],Set flow [L/min],Actual flow [L/min],Set pressure [mbar],Actual pressure [mbar],Temp 1 [°C],Temp 2 [°C],Ambient temp [°C],Total flow [L],Supply pressure [mbar]
388716.000,0.365,0.368,500.000,501.100,251.929,251.932,251.939,8.636,4735.200
388917.000,0.366,0.368,500.000,501.100,251.949,251.956,251.959,8.638,4733.900
389116.000,0.366,0.367,500.000,501.100,251.949,251.956,251.959,8.639,4733.900
389316.000,0.365,0.367,500.000,501.100,251.949,251.956,251.959,8.640,4733.900
389516.000,0.368,0.367,500.000,501.100,251.973,251.977,251.980,8.641,4732.800
389716.000,0.371,0.367,500.000,501.100,251.973,251.977,251.980,8.642,4732.800
389916.000,0.367,0.367,500.000,501.100,251.973,251.977,251.980,8.644,4732.800
390117.000,0.365,0.367,500.000,501.100,251.973,251.977,251.980,8.645,4732.800
390316.000,0.367,0.367,500.000,501.100,251.994,252.001,252.004,8.646,4731.700
390516.000,0.367,0.367,500.000,501.100,251.994,252.001,252.004,8.647,4731.700
390716.000,0.364,0.367,500.000,501.100,251.994,252.001,252.004,8.648,4731.700
390916.000,0.370,0.366,500.000,501.100,251.994,252.001,252.004,8.650,4731.700
391116.000,0.364,0.366,500.000,501.100,251.994,252.001,252.004,8.651,4731.700
391316.000,0.369,0.366,500.000,501.100,251.994,252.001,252.004,8.652,4731.700
391516.000,0.366,0.366,500.000,501.100,251.994,252.001,252.004,8.653,4731.700
391716.000,0.366,0.366,500.000,501.100,252.035,252.042,252.052,8.655,4729.200
391917.000,0.363,0.366,500.000,501.100,252.035,252.042,252.052,8.656,4729.200
392117.000,0.369,0.366,500.000,501.100,252.035,252.042,252.052,8.657,4729.200
392317.000,0.366,0.366,500.000,501.100,252.035,252.042,252.052,8.658,4729.200
392516.000,0.367,0.366,500.000,501.100,252.055,252.062,252.069,8.660,4727.800
392717.000,0.367,0.365,500.000,501.100,252.055,252.062,252.069,8.661,4727.800
392916.000,0.365,0.365,500.000,501.100,252.055,252.062,252.069,8.662,4727.800
393116.000,0.368,0.365,500.000,501.100,252.072,252.083,252.093,8.663,4726.400
393317.000,0.364,0.365,500.000,501.100,252.072,252.083,252.093,8.664,4726.400
393516.000,0.368,0.365,500.000,501.100,252.072,252.083,252.093,8.666,4726.400
393716.000,0.364,0.365,500.000,501.100,252.072,252.083,252.093,8.667,4726.400
393916.000,0.367,0.365,500.000,501.100,252.100,252.107,252.114,8.668,4725.300
394116.000,0.366,0.365,500.000,501.100,252.100,252.107,252.114,8.669,4725.300
394316.000,0.369,0.365,500.000,501.100,252.100,252.107,252.114,8.670,4725.300
394516.000,0.362,0.364,500.000,501.100,252.120,252.127,252.131,8.672,4723.900
394716.000,0.362,0.364,500.000,501.100,252.120,252.127,252.131,8.673,4723.900
394916.000,0.365,0.364,500.000,501.100,252.120,252.127,252.131,8.674,4723.900
395116.000,0.366,0.364,500.000,501.100,252.120,252.127,252.131,8.675,4723.900
395316.000,0.361,0.363,500.000,501.400,252.138,252.141,252.151,8.677,4722.800
395516.000,0.364,0.363,500.000,501.400,252.138,252.141,252.151,8.678,4722.800
395717.000,0.367,0.363,500.000,501.400,252.138,252.141,252.151,8.679,4722.800
395916.000,0.368,0.363,500.000,501.400,252.138,252.141,252.151,8.680,4722.800
396116.000,0.358,0.363,500.000,501.400,252.158,252.165,252.165,8.681,4721.400
396317.000,0.362,0.362,500.000,501.400,252.158,252.165,252.165,8.683,4721.400
396516.000,0.359,0.362,500.000,501.400,252.158,252.165,252.165,8.684,4721.400
396716.000,0.362,0.363,500.000,501.100,252.172,252.175,252.182,8.685,4720.300
396917.000,0.360,0.363,500.000,501.100,252.172,252.175,252.182,8.686,4720.300
397116.000,0.358,0.363,500.000,501.100,252.172,252.175,252.182,8.687,4720.300
397316.000,0.365,0.363,500.000,501.100,252.172,252.175,252.182,8.689,4720.300
397516.000,0.361,0.363,500.000,501.100,252.192,252.196,252.206,8.690,4719.200
397716.000,0.364,0.362,500.000,501.100,252.192,252.196,252.206,8.691,4719.200
397916.000,0.362,0.362,500.000,501.100,252.192,252.196,252.206,8.692,4719.200
398116.000,0.364,0.362,500.000,501.100,252.210,252.223,252.223,8.693,4718.100
398317.000,0.363,0.362,500.000,501.100,252.210,252.223,252.223,8.695,4718.100
398516.000,0.362,0.362,500.000,501.100,252.210,252.223,252.223,8.696,4718.100
398717.000,0.363,0.362,500.000,501.100,252.210,252.223,252.223,8.697,4718.100
398916.000,0.362,0.362,500.000,501.100,252.227,252.234,252.240,8.698,4717.000
399116.000,0.359,0.362,500.000,501.100,252.227,252.234,252.240,8.700,4717.000
399316.000,0.360,0.362,500.000,501.100,252.227,252.234,252.240,8.701,4717.000
399516.000,0.361,0.361,500.000,501.100,252.227,252.234,252.240,8.702,4717.000
399716.000,0.359,0.361,500.000,501.100,252.227,252.234,252.240,8.703,4717.000
399916.000,0.360,0.361,500.000,501.100,252.227,252.234,252.240,8.704,4717.000
400116.000,0.358,0.361,500.000,501.100,252.227,252.234,252.240,8.705,4717.000
400316.000,0.361,0.361,500.000,501.100,252.271,252.264,252.268,8.707,4714.500
400516.000,0.358,0.361,500.000,501.100,252.271,252.264,252.268,8.708,4714.500
400716.000,0.363,0.361,500.000,501.100,252.271,252.264,252.268,8.709,4714.500
400916.000,0.366,0.361,500.000,501.100,252.271,252.264,252.268,8.710,4714.500
401116.000,0.358,0.361,500.000,501.100,252.281,252.292,252.299,8.712,4713.400
401316.000,0.360,0.360,500.000,501.100,252.281,252.292,252.299,8.713,4713.400
401517.000,0.358,0.360,500.000,501.100,252.281,252.292,252.299,8.714,4713.400
401716.000,0.364,0.360,500.000,501.100,252.299,252.299,252.305,8.715,4712.300
401916.000,0.364,0.360,500.000,501.100,252.299,252.299,252.305,8.716,4712.300
402117.000,0.359,0.360,500.000,501.100,252.299,252.299,252.305,8.717,4712.300
402316.000,0.360,0.360,500.000,501.100,252.299,252.299,252.305,8.719,4712.300
402516.000,0.360,0.360,500.000,501.100,252.316,252.323,252.326,8.720,4711.200
402717.000,0.360,0.360,500.000,501.100,252.316,252.323,252.326,8.721,4711.200
402916.000,0.361,0.360,500.000,501.100,252.316,252.323,252.326,8.722,4711.200
403116.000,0.360,0.361,500.000,500.800,252.329,252.333,252.340,8.724,4709.900
403316.000,0.365,0.360,500.000,500.800,252.329,252.333,252.340,8.725,4709.900
403516.000,0.359,0.360,500.000,500.800,252.329,252.333,252.340,8.726,4709.900
403716.000,0.361,0.360,500.000,500.800,252.329,252.333,252.340,8.727,4709.900
403916.000,0.361,0.359,500.000,501.100,252.343,252.350,252.360,8.728,4708.800
404116.000,0.361,0.359,500.000,501.100,252.343,252.350,252.360,8.730,4708.800
404316.000,0.356,0.359,500.000,501.100,252.343,252.350,252.360,8.731,4708.800
404517.000,0.362,0.359,500.000,501.100,252.343,252.350,252.360,8.732,4708.800
404717.000,0.361,0.359,500.000,501.100,252.343,252.350,252.360,8.733,4708.800
404916.000,0.360,0.359,500.000,501.100,252.343,252.350,252.360,8.734,4708.800
405117.000,0.360,0.359,500.000,501.100,252.343,252.350,252.360,8.736,4708.800
405316.000,0.362,0.358,500.000,501.100,252.381,252.377,252.381,8.737,4706.300
405516.000,0.358,0.358,500.000,501.100,252.381,252.377,252.381,8.738,4706.300
405716.000,0.354,0.358,500.000,501.100,252.381,252.377,252.381,8.739,4706.300
405916.000,0.357,0.358,500.000,501.100,252.381,252.377,252.381,8.740,4706.300
406116.000,0.357,0.358,500.000,501.100,252.391,252.395,252.401,8.742,4705.200
406316.000,0.354,0.358,500.000,501.100,252.391,252.395,252.401,8.743,4705.200
406517.000,0.357,0.358,500.000,501.100,252.391,252.395,252.401,8.744,4705.200
406716.000,0.358,0.359,500.000,500.800,252.408,252.415,252.422,8.745,4703.800
406916.000,0.358,0.358,500.000,500.800,252.408,252.415,252.422,8.746,4703.800
407116.000,0.361,0.358,500.000,500.800,252.408,252.415,252.422,8.747,4703.800
407317.000,0.359,0.358,500.000,500.800,252.408,252.415,252.422,8.749,4703.800
407516.000,0.357,0.357,500.000,501.100,252.422,252.425,252.429,8.750,4702.400
407716.000,0.357,0.357,500.000,501.100,252.422,252.425,252.429,8.751,4702.400
407917.000,0.361,0.357,500.000,501.100,252.422,252.425,252.429,8.752,4702.400
408116.000,0.359,0.357,500.000,501.100,252.422,252.425,252.429,8.753,4702.400
408316.000,0.360,0.357,500.000,501.100,252.422,252.425,252.429,8.755,4702.400
408517.000,0.353,0.357,500.000,501.100,252.422,252.425,252.429,8.756,4702.400
408716.000,0.356,0.357,500.000,501.100,252.422,252.425,252.429,8.757,4702.400
408916.000,0.355,0.358,500.000,500.800,252.456,252.460,252.460,8.758,4700.200
409117.000,0.360,0.357,500.000,500.800,252.456,252.460,252.460,8.759,4700.200
409316.000,0.358,0.357,500.000,500.800,252.456,252.460,252.460,8.761,4700.200
409516.000,0.357,0.357,500.000,500.800,252.456,252.460,252.460,8.762,4700.200
409717.000,0.355,0.357,500.000,500.800,252.467,252.473,252.477,8.763,4699.100
409917.000,0.352,0.357,500.000,500.800,252.467,252.473,252.477,8.764,4699.100
410117.000,0.356,0.357,500.000,500.800,252.467,252.473,252.477,8.765,4699.100
410316.000,0.356,0.357,500.000,500.800,252.480,252.480,252.484,8.766,4697.700
410516.000,0.359,0.357,500.000,500.800,252.480,252.480,252.484,8.768,4697.700
410717.000,0.355,0.357,500.000,500.800,252.480,252.480,252.484,8.769,4697.700
410916.000,0.356,0.357,500.000,500.800,252.480,252.480,252.484,8.770,4697.700
411116.000,0.359,0.357,500.000,500.800,252.494,252.497,252.504,8.771,4696.600
411317.000,0.359,0.356,500.000,500.800,252.494,252.497,252.504,8.772,4696.600
411516.000,0.355,0.356,500.000,500.800,252.494,252.497,252.504,8.774,4696.600
411716.000,0.356,0.356,500.000,500.800,252.508,252.508,252.511,8.775,4695.500
411916.000,0.353,0.356,500.000,500.800,252.508,252.508,252.511,8.776,4695.500
412116.000,0.354,0.356,500.000,500.800,252.508,252.508,252.511,8.777,4695.500
412316.000,0.356,0.356,500.000,500.800,252.508,252.508,252.511,8.778,4695.500
412516.000,0.353,0.356,500.000,500.800,252.518,252.528,252.532,8.780,4694.400
412716.000,0.358,0.356,500.000,500.800,252.518,252.528,252.532,8.781,4694.400
412916.000,0.355,0.356,500.000,500.800,252.518,252.528,252.532,8.782,4694.400
413116.000,0.359,0.356,500.000,500.800,252.518,252.528,252.532,8.783,4694.400
413316.000,0.356,0.356,500.000,500.800,252.518,252.528,252.532,8.784,4694.400
413517.000,0.358,0.356,500.000,500.800,252.518,252.528,252.532,8.786,4694.400
413716.000,0.357,0.356,500.000,500.800,252.518,252.528,252.532,8.787,4694.400
413916.000,0.353,0.354,500.000,501.100,252.545,252.549,252.549,8.788,4691.900
414117.000,0.353,0.354,500.000,501.100,252.545,252.549,252.549,8.789,4691.900
414316.000,0.355,0.354,500.000,501.100,252.545,252.549,252.549,8.790,4691.900
414516.000,0.357,0.354,500.000,501.100,252.545,252.549,252.549,8.791,4691.900
414716.000,0.354,0.354,500.000,501.100,252.549,252.562,252.566,8.793,4690.500
414916.000,0.355,0.354,500.000,501.100,252.549,252.562,252.566,8.794,4690.500
415117.000,0.352,0.354,500.000,501.100,252.549,252.562,252.566,8.795,4690.500
415316.000,0.356,0.354,500.000,501.100,252.559,252.566,252.569,8.796,4689.400
415516.000,0.356,0.354,500.000,501.100,252.559,252.566,252.569,8.797,4689.400
415717.000,0.357,0.354,500.000,501.100,252.559,252.566,252.569,8.799,4689.400
415916.000,0.355,0.353,500.000,501.100,252.559,252.566,252.569,8.800,4689.400
416116.000,0.351,0.355,500.000,500.800,252.576,252.583,252.586,8.801,4688.100
416317.000,0.358,0.354,500.000,500.800,252.576,252.583,252.586,8.802,4688.100
416516.000,0.356,0.354,500.000,500.800,252.576,252.583,252.586,8.803,4688.100
416716.000,0.356,0.354,500.000,500.800,252.593,252.593,252.597,8.804,4686.700
416917.000,0.352,0.354,500.000,500.800,252.593,252.593,252.597,8.806,4686.700
417116.000,0.353,0.354,500.000,500.800,252.593,252.593,252.597,8.807,4686.700
417316.000,0.353,0.354,500.000,500.800,252.593,252.593,252.597,8.808,4686.700
417517.000,0.355,0.354,500.000,500.800,252.604,252.600,252.610,8.809,4685.600
417716.000,0.354,0.354,500.000,500.800,252.604,252.600,252.610,8.810,4685.600
417916.000,0.353,0.354,500.000,500.800,252.604,252.600,252.610,8.812,4685.600
418116.000,0.355,0.353,500.000,500.800,252.604,252.600,252.610,8.813,4685.600
418316.000,0.351,0.353,500.000,500.800,252.610,252.614,252.621,8.814,4684.200
418516.000,0.353,0.353,500.000,500.800,252.610,252.614,252.621,8.815,4684.200
418716.000,0.353,0.353,500.000,500.800,252.610,252.614,252.621,8.816,4684.200
418916.000,0.354,0.353,500.000,500.800,252.621,252.621,252.628,8.817,4682.800
419116.000,0.352,0.353,500.000,500.800,252.621,252.621,252.628,8.819,4682.800
419316.000,0.354,0.353,500.000,500.800,252.621,252.621,252.628,8.820,4682.800
419517.000,0.355,0.353,500.000,500.800,252.621,252.621,252.628,8.821,4682.800
419717.000,0.347,0.353,500.000,500.800,252.631,252.631,252.638,8.822,4681.700
419916.000,0.354,0.353,500.000,500.800,252.631,252.631,252.638,8.823,4681.700
420116.000,0.351,0.353,500.000,500.800,252.631,252.631,252.638,8.824,4681.700
420316.000,0.354,0.353,500.000,500.800,252.645,252.645,252.648,8.826,4680.300
420516.000,0.354,0.352,500.000,500.800,252.645,252.645,252.648,8.827,4680.300
420716.000,0.351,0.352,500.000,500.800,252.645,252.645,252.648,8.828,4680.300
420916.000,0.353,0.352,500.000,500.800,252.645,252.645,252.648,8.829,4680.300
421116.000,0.351,0.352,500.000,500.800,252.655,252.655,252.655,8.830,4679.200
421317.000,0.354,0.352,500.000,500.800,252.655,252.655,252.655,8.831,4679.200
421516.000,0.353,0.352,500.000,500.800,252.655,252.655,252.655,8.833,4679.200
421716.000,0.355,0.352,500.000,500.800,252.655,252.655,252.655,8.834,4679.200
421916.000,0.349,0.352,500.000,500.800,252.655,252.655,252.655,8.835,4679.200
422116.000,0.351,0.352,500.000,500.800,252.655,252.655,252.655,8.836,4679.200
422316.000,0.351,0.352,500.000,500.800,252.655,252.655,252.655,8.837,4679.200
422516.000,0.352,0.352,500.000,500.800,252.669,252.679,252.679,8.838,4677.300
422716.000,0.350,0.352,500.000,500.800,252.669,252.679,252.679,8.840,4677.300
422916.000,0.355,0.352,500.000,500.800,252.669,252.679,252.679,8.841,4677.300
423116.000,0.354,0.351,500.000,500.800,252.669,252.679,252.679,8.842,4677.300
423316.000,0.354,0.352,500.000,500.600,252.682,252.682,252.679,8.843,4676.200
423516.000,0.352,0.352,500.000,500.600,252.682,252.682,252.679,8.844,4676.200
423716.000,0.351,0.352,500.000,500.600,252.682,252.682,252.679,8.846,4676.200
423916.000,0.349,0.351,500.000,500.800,252.689,252.693,252.689,8.847,4675.100
424116.000,0.354,0.351,500.000,500.800,252.689,252.693,252.689,8.848,4675.100
424316.000,0.353,0.351,500.000,500.800,252.689,252.693,252.689,8.849,4675.100
424516.000,0.350,0.351,500.000,500.800,252.689,252.693,252.689,8.850,4675.100
424716.000,0.353,0.352,500.000,500.600,252.696,252.699,252.699,8.851,4674.300
424916.000,0.353,0.351,500.000,500.600,252.696,252.699,252.699,8.853,4674.300
425117.000,0.351,0.351,500.000,500.600,252.696,252.699,252.699,8.854,4674.300
425316.000,0.352,0.351,500.000,500.600,252.706,252.710,252.713,8.855,4673.100
425517.000,0.352,0.351,500.000,500.600,252.706,252.710,252.713,8.856,4673.100
425717.000,0.351,0.351,500.000,500.600,252.706,252.710,252.713,8.857,4673.100
425916.000,0.353,0.351,500.000,500.600,252.706,252.710,252.713,8.858,4673.100
426116.000,0.351,0.351,500.000,500.600,252.720,252.720,252.717,8.860,4672.000
426317.000,0.352,0.351,500.000,500.600,252.720,252.720,252.717,8.861,4672.000
426516.000,0.350,0.351,500.000,500.600,252.720,252.720,252.717,8.862,4672.000
426716.000,0.354,0.351,500.000,500.600,252.720,252.720,252.717,8.863,4672.000
426917.000,0.351,0.351,500.000,500.600,252.720,252.720,252.717,8.864,4672.000
427116.000,0.353,0.351,500.000,500.600,252.720,252.720,252.717,8.866,4672.000
427316.000,0.350,0.351,500.000,500.600,252.720,252.720,252.717,8.867,4672.000
427516.000,0.352,0.351,500.000,500.600,252.727,252.727,252.734,8.868,4669.800
427716.000,0.354,0.351,500.000,500.600,252.727,252.727,252.734,8.869,4669.800
427916.000,0.351,0.351,500.000,500.600,252.727,252.727,252.734,8.870,4669.800
428117.000,0.347,0.350,500.000,500.600,252.727,252.727,252.734,8.871,4669.800
428316.000,0.353,0.350,500.000,500.600,252.734,252.741,252.744,8.873,4668.700
428516.000,0.351,0.350,500.000,500.600,252.734,252.741,252.744,8.874,4668.700
428716.000,0.352,0.350,500.000,500.600,252.734,252.741,252.744,8.875,4668.700
428917.000,0.351,0.350,500.000,500.600,252.744,252.751,252.747,8.876,4667.600
429116.000,0.349,0.350,500.000,500.600,252.744,252.751,252.747,8.877,4667.600
429316.000,0.348,0.350,500.000,500.600,252.744,252.751,252.747,8.878,4667.600
429516.000,0.349,0.350,500.000,500.600,252.744,252.751,252.747,8.880,4667.600
429716.000,0.347,0.350,500.000,500.600,252.751,252.754,252.758,8.881,4666.500
429916.000,0.350,0.350,500.000,500.600,252.751,252.754,252.758,8.882,4666.500
430116.000,0.349,0.350,500.000,500.600,252.751,252.754,252.758,8.883,4666.500
430316.000,0.350,0.350,500.000,500.600,252.751,252.754,252.758,8.884,4666.500
430516.000,0.346,0.350,500.000,500.600,252.751,252.754,252.758,8.885,4666.500
430716.000,0.353,0.350,500.000,500.600,252.751,252.754,252.758,8.886,4666.500
430916.000,0.354,0.350,500.000,500.600,252.751,252.754,252.758,8.888,4666.500
431116.000,0.352,0.350,500.000,500.600,252.761,252.765,252.765,8.889,4664.000
431316.000,0.351,0.349,500.000,500.600,252.761,252.765,252.765,8.890,4664.000
431516.000,0.353,0.349,500.000,500.600,252.761,252.765,252.765,8.891,4664.000
431717.000,0.348,0.349,500.000,500.600,252.761,252.765,252.765,8.892,4664.000
431916.000,0.344,0.349,500.000,500.600,252.768,252.768,252.768,8.893,4662.900
432116.000,0.346,0.349,500.000,500.600,252.768,252.768,252.768,8.895,4662.900
432316.000,0.347,0.349,500.000,500.600,252.768,252.768,252.768,8.896,4662.900
432517.000,0.343,0.349,500.000,500.600,252.775,252.775,252.775,8.897,4661.600
432716.000,0.348,0.349,500.000,500.600,252.775,252.775,252.775,8.898,4661.600
432916.000,0.350,0.349,500.000,500.600,252.775,252.775,252.775,8.899,4661.600
433117.000,0.345,0.349,500.000,500.600,252.775,252.775,252.775,8.901,4661.600
433316.000,0.350,0.349,500.000,500.600,252.775,252.782,252.792,8.902,4660.500
433516.000,0.349,0.349,500.000,500.600,252.775,252.782,252.792,8.903,4660.500
433717.000,0.347,0.349,500.000,500.600,252.775,252.782,252.792,8.904,4660.500
433916.000,0.353,0.349,500.000,500.600,252.792,252.792,252.795,8.905,4659.300
434116.000,0.352,0.349,500.000,500.600,252.792,252.792,252.795,8.906,4659.300
434316.000,0.349,0.349,500.000,500.600,252.792,252.792,252.795,8.907,4659.300
434516.000,0.347,0.349,500.000,500.600,252.792,252.792,252.795,8.909,4659.300
434717.000,0.350,0.350,500.000,500.300,252.795,252.795,252.795,8.910,4658.200
434916.000,0.346,0.349,500.000,500.300,252.795,252.795,252.795,8.911,4658.200
435116.000,0.347,0.349,500.000,500.300,252.795,252.795,252.795,8.912,4658.200
435316.000,0.347,0.349,500.000,500.300,252.795,252.795,252.795,8.913,4658.200
435516.000,0.349,0.349,500.000,500.300,252.795,252.795,252.795,8.914,4658.200
435717.000,0.350,0.349,500.000,500.300,252.795,252.795,252.795,8.916,4658.200
435916.000,0.345,0.349,500.000,500.300,252.795,252.795,252.795,8.917,4658.200
436116.000,0.347,0.348,500.000,500.600,252.806,252.809,252.806,8.918,4656.000
436317.000,0.349,0.348,500.000,500.600,252.806,252.809,252.806,8.919,4656.000
436516.000,0.348,0.348,500.000,500.600,252.806,252.809,252.806,8.920,4656.000
436716.000,0.350,0.348,500.000,500.600,252.806,252.809,252.806,8.921,4656.000
436917.000,0.348,0.348,500.000,500.600,252.806,252.809,252.813,8.923,4654.700
437117.000,0.346,0.348,500.000,500.600,252.806,252.809,252.813,8.924,4654.700
437316.000,0.345,0.348,500.000,500.600,252.806,252.809,252.813,8.925,4654.700
437516.000,0.348,0.348,500.000,500.600,252.813,252.816,252.816,8.926,4653.600
437717.000,0.349,0.348,500.000,500.600,252.813,252.816,252.816,8.927,4653.600
437916.000,0.348,0.348,500.000,500.600,252.813,252.816,252.816,8.928,4653.600
438116.000,0.347,0.348,500.000,500.600,252.813,252.816,252.816,8.929,4653.600
438317.000,0.348,0.348,500.000,500.600,252.819,252.819,252.826,8.931,4652.400
438516.000,0.342,0.348,500.000,500.600,252.819,252.819,252.826,8.932,4652.400
438716.000,0.346,0.347,500.000,500.600,252.819,252.819,252.826,8.933,4652.400
438917.000,0.347,0.347,500.000,500.600,252.830,252.826,252.823,8.934,4651.300
439116.000,0.348,0.347,500.000,500.600,252.830,252.826,252.823,8.935,4651.300
439316.000,0.343,0.347,500.000,500.600,252.830,252.826,252.823,8.936,4651.300
439517.000,0.349,0.347,500.000,500.600,252.830,252.826,252.823,8.938,4651.300
439716.000,0.347,0.347,500.000,500.600,252.826,252.830,252.830,8.939,4650.500
439917.000,0.347,0.347,500.000,500.600,252.826,252.830,252.830,8.940,4650.500
440116.000,0.348,0.347,500.000,500.600,252.826,252.830,252.830,8.941,4650.500
440316.000,0.347,0.347,500.000,500.600,252.826,252.830,252.830,8.942,4650.500
440516.000,0.347,0.347,500.000,500.600,252.826,252.830,252.830,8.943,4650.500
440716.000,0.348,0.347,500.000,500.600,252.826,252.830,252.830,8.945,4650.500
440916.000,0.348,0.347,500.000,500.600,252.826,252.830,252.830,8.946,4650.500
441116.000,0.354,0.348,500.000,500.300,252.836,252.836,252.836,8.947,4648.300
441316.000,0.349,0.348,500.000,500.300,252.836,252.836,252.836,8.948,4648.300
441516.000,0.351,0.348,500.000,500.300,252.836,252.836,252.836,8.949,4648.300
441716.000,0.348,0.348,500.000,500.300,252.836,252.836,252.836,8.950,4648.300
441916.000,0.347,0.348,500.000,500.300,252.840,252.836,252.836,8.952,4647.200
442116.000,0.352,0.348,500.000,500.300,252.840,252.836,252.836,8.953,4647.200
442316.000,0.348,0.347,500.000,500.300,252.840,252.836,252.836,8.954,4647.200
442516.000,0.348,0.346,500.000,500.600,252.840,252.843,252.843,8.955,4646.400
442717.000,0.346,0.346,500.000,500.600,252.840,252.843,252.843,8.956,4646.400
442916.000,0.346,0.346,500.000,500.600,252.840,252.843,252.843,8.957,4646.400
443116.000,0.345,0.346,500.000,500.600,252.840,252.843,252.843,8.958,4646.400
443317.000,0.345,0.346,500.000,500.600,252.840,252.847,252.850,8.960,4645.300
443517.000,0.348,0.346,500.000,500.600,252.840,252.847,252.850,8.961,4645.300
443716.000,0.346,0.346,500.000,500.600,252.840,252.847,252.850,8.962,4645.300
443916.000,0.351,0.346,500.000,500.600,252.840,252.847,252.850,8.963,4645.300
444116.000,0.344,0.346,500.000,500.600,252.840,252.847,252.850,8.964,4645.300
444316.000,0.346,0.346,500.000,500.600,252.840,252.847,252.850,8.965,4645.300
444516.000,0.342,0.346,500.000,500.600,252.840,252.847,252.850,8.967,4645.300
444716.000,0.344,0.347,500.000,500.300,252.850,252.854,252.857,8.968,4642.800
444916.000,0.348,0.347,500.000,500.300,252.850,252.854,252.857,8.969,4642.800
445116.000,0.344,0.347,500.000,500.300,252.850,252.854,252.857,8.970,4642.800
445317.000,0.348,0.347,500.000,500.300,252.850,252.854,252.857,8.971,4642.800
445516.000,0.348,0.347,500.000,500.300,252.854,252.854,252.854,8.972,4641.700
445716.000,0.349,0.347,500.000,500.300,252.854,252.854,252.854,8.973,4641.700
445916.000,0.350,0.347,500.000,500.300,252.854,252.854,252.854,8.975,4641.700
446116.000,0.346,0.347,500.000,500.300,252.854,252.860,252.860,8.976,4640.600
446317.000,0.348,0.347,500.000,500.300,252.854,252.860,252.860,8.977,4640.600
446516.000,0.348,0.347,500.000,500.300,252.854,252.860,252.860,8.978,4640.600
446716.000,0.344,0.347,500.000,500.300,252.854,252.860,252.860,8.979,4640.600
446916.000,0.346,0.346,500.000,500.300,252.857,252.864,252.860,8.980,4639.500
447116.000,0.345,0.346,500.000,500.300,252.857,252.864,252.860,8.982,4639.500
447316.000,0.344,0.346,500.000,500.300,252.857,252.864,252.860,8.983,4639.500
447517.000,0.346,0.346,500.000,500.300,252.860,252.867,252.864,8.984,4638.400
447716.000,0.347,0.346,500.000,500.300,252.860,252.867,252.864,8.985,4638.400
447916.000,0.342,0.346,500.000,500.300,252.860,252.867,252.864,8.986,4638.400
448117.000,0.342,0.346,500.000,500.300,252.860,252.867,252.864,8.987,4638.400
448316.000,0.344,0.346,500.000,500.300,252.867,252.867,252.860,8.988,4637.300
448516.000,0.347,0.346,500.000,500.300,252.867,252.867,252.860,8.990,4637.300
448717.000,0.343,0.346,500.000,500.300,252.867,252.867,252.860,8.991,4637.300
448916.000,0.348,0.346,500.000,500.300,252.867,252.867,252.860,8.992,4637.300
449116.000,0.346,0.346,500.000,500.300,252.867,252.867,252.860,8.993,4637.300
449317.000,0.348,0.346,500.000,500.300,252.867,252.867,252.860,8.994,4637.300
449516.000,0.345,0.346,500.000,500.300,252.867,252.867,252.860,8.995,4637.300
449716.000,0.349,0.346,500.000,500.300,252.867,252.867,252.867,8.997,4635.100
449917.000,0.346,0.346,500.000,500.300,252.867,252.867,252.867,8.998,4635.100
450116.000,0.344,0.346,500.000,500.300,252.867,252.867,252.867,8.999,4635.100
450316.000,0.347,0.346,500.000,500.300,252.867,252.867,252.867,9.000,4635.100
450517.000,0.346,0.346,500.000,500.300,252.867,252.867,252.871,9.001,4633.700
450716.000,0.342,0.346,500.000,500.300,252.867,252.867,252.871,9.002,4633.700
450916.000,0.345,0.346,500.000,500.300,252.867,252.867,252.871,9.003,4633.700
451117.000,0.344,0.346,500.000,500.300,252.874,252.871,252.867,9.005,4632.600
451316.000,0.349,0.346,500.000,500.300,252.874,252.871,252.867,9.006,4632.600
451516.000,0.341,0.346,500.000,500.300,252.874,252.871,252.867,9.007,4632.600
451717.000,0.348,0.346,500.000,500.300,252.874,252.871,252.867,9.008,4632.600
451916.000,0.345,0.345,500.000,500.600,252.867,252.874,252.878,9.009,4631.500
452116.000,0.346,0.345,500.000,500.600,252.867,252.874,252.878,9.010,4631.500
452317.000,0.348,0.345,500.000,500.600,252.867,252.874,252.878,9.012,4631.500
452516.000,0.344,0.345,500.000,500.600,252.874,252.878,252.878,9.013,4630.400
452716.000,0.343,0.345,500.000,500.600,252.874,252.878,252.878,9.014,4630.400
452916.000,0.346,0.345,500.000,500.600,252.874,252.878,252.878,9.015,4630.400
453116.000,0.346,0.344,500.000,500.600,252.874,252.878,252.878,9.016,4630.400
453317.000,0.346,0.344,500.000,500.600,252.878,252.881,252.881,9.017,4629.300
453516.000,0.343,0.344,500.000,500.600,252.878,252.881,252.881,9.018,4629.300
453717.000,0.342,0.344,500.000,500.600,252.878,252.881,252.881,9.020,4629.300
453917.000,0.346,0.344,500.000,500.600,252.878,252.881,252.881,9.021,4629.300
454116.000,0.348,0.344,500.000,500.600,252.881,252.881,252.878,9.022,4628.200
454316.000,0.343,0.344,500.000,500.600,252.881,252.881,252.878,9.023,4628.200
454517.000,0.338,0.344,500.000,500.600,252.881,252.881,252.878,9.024,4628.200
454716.000,0.344,0.345,500.000,500.300,252.881,252.884,252.881,9.025,4627.100
