time,Temp,Flow
2875.833,505.271,20.569
2876.033,505.271,20.57
2876.233,505.264,20.57
2876.433,505.264,20.571
2876.633,505.264,20.572
2876.833,505.264,20.572
2877.033,505.257,20.573
2877.234,505.251,20.573
2877.434,505.251,20.574
2877.633,505.247,20.574
2877.833,505.247,20.575
2878.033,505.247,20.576
2878.233,505.244,20.576
2878.434,505.244,20.577
2878.633,505.24,20.577
2878.833,505.24,20.578
2879.033,505.233,20.579
2879.233,505.233,20.579
2879.434,505.233,20.58
2879.633,505.23,20.58
2879.833,505.23,20.581
2880.033,505.23,20.582
2880.233,505.223,20.582
2880.433,505.223,20.583
2880.633,505.223,20.583
2880.833,505.223,20.584
2881.033,505.216,20.585
2881.233,505.213,20.585
2881.434,505.213,20.586
2881.633,505.206,20.586
2881.833,505.206,20.587
2882.033,505.202,20.588
2882.233,505.192,20.588
2882.433,505.192,20.589
2882.633,505.188,20.589
2882.833,505.188,20.59
2883.033,505.188,20.591
2883.233,505.185,20.591
2883.433,505.185,20.592
2883.633,505.181,20.592
2883.833,505.181,20.593
2884.033,505.181,20.594
2884.233,505.178,20.594
2884.433,505.178,20.595
2884.633,505.175,20.595
2884.833,505.175,20.596
2885.033,505.161,20.596
2885.233,505.161,20.597
2885.433,505.161,20.598
2885.633,505.157,20.598
2885.833,505.154,20.599
2886.033,505.154,20.599
2886.233,505.154,20.6
2886.433,505.154,20.601
2886.633,505.154,20.601
2886.833,505.143,20.602
2887.034,505.143,20.602
2887.233,505.137,20.603
2887.433,505.137,20.604
2887.634,505.137,20.604
2887.833,505.13,20.605
2888.033,505.126,20.605
2888.233,505.126,20.606
2888.433,505.126,20.607
2888.633,505.126,20.607
2888.833,505.123,20.608
2889.033,505.119,20.608
2889.234,505.119,20.609
2889.433,505.116,20.61
2889.634,505.109,20.61
2889.833,505.109,20.611
2890.033,505.105,20.611
2890.233,505.105,20.612
2890.433,505.109,20.612
2890.633,505.109,20.613
2890.833,505.109,20.614
2891.033,505.092,20.614
2891.234,505.092,20.615
2891.433,505.092,20.615
2891.633,505.092,20.616
2891.833,505.092,20.617
2892.033,505.088,20.617
2892.233,505.088,20.618
2892.433,505.085,20.618
2892.634,505.085,20.619
2892.834,505.085,20.62
2893.033,505.071,20.62
2893.234,505.071,20.621
2893.433,505.071,20.621
2893.633,505.067,20.622
2893.833,505.067,20.622
2894.033,505.067,20.623
2894.233,505.067,20.624
2894.433,505.057,20.624
2894.633,505.057,20.625
2894.833,505.057,20.625
2895.033,505.05,20.626
2895.233,505.05,20.627
2895.433,505.05,20.627
2895.633,505.04,20.628
2895.833,505.04,20.628
2896.033,505.04,20.629
2896.233,505.04,20.63
2896.433,505.029,20.63
2896.633,505.029,20.631
2896.833,505.029,20.631
2897.033,505.026,20.632
2897.233,505.026,20.633
2897.433,505.026,20.633
2897.633,505.026,20.634
2897.833,505.026,20.634
2898.033,505.019,20.635
2898.234,505.019,20.635
2898.433,505.012,20.636
2898.633,505.012,20.637
2898.834,505.012,20.637
2899.033,505.002,20.638
2899.233,505.002,20.638
2899.434,504.998,20.639
2899.634,504.998,20.64
2899.833,504.998,20.64
2900.033,504.995,20.641
2900.234,504.995,20.641
2900.433,504.991,20.642
2900.633,504.988,20.643
2900.833,504.988,20.643
2901.034,504.985,20.644
2901.233,504.985,20.644
2901.433,504.978,20.645
2901.633,504.974,20.646
2901.833,504.974,20.646
2902.033,504.967,20.647
2902.233,504.967,20.647
2902.433,504.964,20.648
2902.633,504.957,20.648
2902.833,504.957,20.649
2903.033,504.96,20.65
2903.233,504.96,20.65
2903.433,504.957,20.651
2903.633,504.95,20.651
2903.833,504.95,20.652
2904.033,504.94,20.653
2904.233,504.94,20.653
2904.434,504.936,20.654
2904.633,504.94,20.654
2904.833,504.94,20.655
2905.033,504.936,20.655
2905.233,504.936,20.656
2905.433,504.933,20.657
2905.634,504.933,20.657
2905.834,504.933,20.658
2906.033,504.915,20.658
2906.234,504.915,20.659
2906.433,504.919,20.66
2906.633,504.919,20.66
2906.833,504.919,20.661
2907.033,504.905,20.661
2907.233,504.905,20.662
2907.433,504.905,20.663
2907.633,504.898,20.663
2907.833,504.898,20.664
2908.034,504.902,20.664
2908.233,504.902,20.665
2908.433,504.888,20.665
2908.633,504.891,20.666
2908.834,504.891,20.667
2909.033,504.881,20.667
2909.233,504.881,20.668
2909.433,504.877,20.668
2909.633,504.877,20.669
2909.833,504.877,20.67
2910.033,504.874,20.67
2910.234,504.874,20.671
2910.433,504.864,20.671
2910.633,504.86,20.672
2910.834,504.86,20.673
2911.033,504.857,20.673
2911.234,504.857,20.674
2911.434,504.853,20.674
2911.633,504.853,20.675
2911.833,504.853,20.675
2912.033,504.85,20.676
2912.233,504.85,20.677
2912.434,504.843,20.677
2912.633,504.843,20.678
2912.833,504.839,20.678
2913.034,504.832,20.679
2913.233,504.832,20.68
2913.433,504.829,20.68
2913.633,504.829,20.681
2913.833,504.826,20.681
2914.033,504.826,20.682
2914.233,504.826,20.682
2914.433,504.819,20.683
2914.634,504.819,20.684
2914.833,504.815,20.684
2915.033,504.815,20.685
2915.233,504.815,20.685
2915.434,504.812,20.686
2915.634,504.812,20.687
2915.833,504.805,20.687
2916.033,504.798,20.688
2916.234,504.798,20.688
2916.433,504.798,20.689
2916.633,504.791,20.69
2916.833,504.791,20.69
2917.033,504.788,20.691
2917.233,504.788,20.691
2917.434,504.788,20.692
2917.633,504.777,20.692
2917.833,504.777,20.693
2918.034,504.777,20.694
2918.233,504.774,20.694
2918.433,504.774,20.695
2918.633,504.774,20.695
2918.834,504.774,20.696
2919.033,504.767,20.697
2919.233,504.756,20.697
2919.434,504.756,20.698
2919.633,504.753,20.698
2919.833,504.753,20.699
2920.034,504.753,20.7
2920.233,504.753,20.7
2920.433,504.753,20.701
2920.634,504.75,20.701
2920.833,504.75,20.702
2921.034,504.743,20.702
2921.233,504.743,20.703
2921.433,504.743,20.704
2921.633,504.732,20.704
2921.833,504.732,20.705
2922.033,504.725,20.705
2922.233,504.732,20.706
2922.433,504.732,20.706
2922.633,504.722,20.707
2922.833,504.722,20.708
2923.033,504.712,20.708
2923.233,504.715,20.709
2923.434,504.715,20.709
2923.633,504.708,20.71
2923.833,504.708,20.711
2924.034,504.712,20.711
2924.233,504.701,20.712
2924.433,504.701,20.712
2924.633,504.694,20.713
2924.833,504.694,20.713
2925.033,504.694,20.714
2925.233,504.687,20.715
2925.434,504.687,20.715
2925.634,504.691,20.716
2925.833,504.691,20.716
2926.034,504.691,20.717
2926.233,504.674,20.718
2926.433,504.674,20.718
2926.633,504.674,20.719
2926.833,504.674,20.719
2927.033,504.67,20.72
2927.234,504.67,20.72
2927.433,504.67,20.721
2927.633,504.656,20.722
2927.833,504.656,20.722
2928.033,504.649,20.723
2928.233,504.646,20.723
2928.434,504.646,20.724
2928.633,504.649,20.725
2928.833,504.649,20.725
2929.033,504.646,20.726
2929.233,504.639,20.726
2929.433,504.639,20.727
2929.633,504.636,20.727
2929.833,504.636,20.728
2930.035,504.632,20.729
2930.233,504.632,20.729
2930.433,504.632,20.73
2930.633,504.618,20.73
2930.833,504.618,20.731
2931.033,504.615,20.732
2931.234,504.615,20.732
2931.434,504.615,20.733
2931.633,504.615,20.733
2931.833,504.615,20.734
2932.033,504.611,20.734
2932.233,504.611,20.735
2932.433,504.604,20.736
2932.633,504.598,20.736
2932.833,504.598,20.737
2933.033,504.594,20.737
2933.233,504.594,20.738
2933.433,504.591,20.739
2933.633,504.591,20.739
2933.833,504.591,20.74
2934.033,504.573,20.74
2934.233,504.573,20.741
2934.433,504.573,20.741
2934.633,504.573,20.742
2934.833,504.573,20.743
2935.033,504.573,20.743
2935.233,504.573,20.744
2935.433,504.563,20.744
2935.633,504.563,20.745
2935.833,504.556,20.745
2936.033,504.556,20.746
2936.233,504.553,20.747
2936.434,504.546,20.747
2936.633,504.546,20.748
2936.833,504.553,20.748
2937.033,504.553,20.749
2937.234,504.542,20.75
2937.433,504.542,20.75
2937.633,504.542,20.751
2937.833,504.532,20.751
2938.034,504.532,20.752
2938.233,504.525,20.752
2938.433,504.525,20.753
2938.633,504.525,20.754
2938.833,504.518,20.754
2939.034,504.518,20.755
2939.234,504.518,20.755
2939.434,504.518,20.756
2939.634,504.518,20.756
2939.833,504.515,20.757
2940.033,504.515,20.758
2940.233,504.504,20.758
2940.434,504.504,20.759
2940.633,504.504,20.759
2940.833,504.501,20.76
2941.033,504.501,20.761
2941.233,504.497,20.761
2941.433,504.497,20.762
2941.634,504.483,20.762
2941.833,504.477,20.763
2942.033,504.477,20.763
2942.233,504.487,20.764
2942.434,504.487,20.765
2942.634,504.48,20.765
2942.833,504.48,20.766
2943.034,504.48,20.766
2943.233,504.466,20.767
2943.435,504.466,20.767
2943.633,504.456,20.768
2943.833,504.456,20.769
2944.033,504.456,20.769
2944.233,504.459,20.77
2944.434,504.459,20.77
2944.633,504.449,20.771
2944.833,504.449,20.771
2945.033,504.449,20.772
2945.233,504.442,20.773
2945.433,504.442,20.773
2945.633,504.439,20.774
2945.834,504.439,20.774
2946.033,504.439,20.775
2946.233,504.425,20.776
2946.433,504.425,20.776
2946.633,504.421,20.777
2946.833,504.418,20.777
2947.033,504.418,20.778
2947.233,504.411,20.778
2947.434,504.411,20.779
2947.633,504.411,20.78
2947.833,504.414,20.78
2948.033,504.414,20.781
2948.233,504.414,20.781
2948.433,504.407,20.782
2948.633,504.407,20.782
2948.833,504.404,20.783
2949.033,504.404,20.784
2949.233,504.39,20.784
2949.434,504.39,20.785
2949.633,504.39,20.785
2949.833,504.383,20.786
2950.033,504.383,20.786
2950.234,504.383,20.787
2950.433,504.376,20.788
2950.633,504.376,20.788
2950.833,504.376,20.789
2951.033,504.376,20.789
2951.233,504.366,20.79
2951.433,504.366,20.791
2951.633,504.366,20.791
2951.833,504.362,20.792
2952.033,504.362,20.792
2952.233,504.356,20.793
2952.434,504.356,20.793
2952.633,504.352,20.794
2952.833,504.349,20.795
2953.033,504.349,20.795
2953.234,504.342,20.796
2953.433,504.342,20.796
2953.633,504.338,20.797
2953.834,504.335,20.797
2954.033,504.335,20.798
2954.233,504.335,20.799
2954.433,504.335,20.799
2954.633,504.331,20.8
2954.834,504.324,20.8
2955.033,504.324,20.801
2955.233,504.321,20.802
2955.434,504.321,20.802
2955.634,504.304,20.803
2955.833,504.304,20.803
2956.033,504.304,20.804
2956.233,504.304,20.804
2956.433,504.304,20.805
2956.633,504.297,20.806
2956.833,504.297,20.806
2957.033,504.297,20.807
2957.233,504.29,20.807
2957.433,504.29,20.808
2957.633,504.29,20.808
2957.833,504.29,20.809
2958.033,504.29,20.81
2958.233,504.283,20.81
2958.433,504.283,20.811
2958.633,504.28,20.811
2958.834,504.28,20.812
2959.033,504.273,20.812
2959.233,504.266,20.813
2959.433,504.266,20.814
2959.634,504.259,20.814
2959.833,504.259,20.815
2960.033,504.259,20.815
2960.233,504.255,20.816
2960.433,504.255,20.816
2960.633,504.252,20.817
2960.834,504.252,20.818
2961.033,504.252,20.818
2961.233,504.252,20.819
2961.433,504.252,20.819
2961.633,504.231,20.82
2961.833,504.231,20.821
2962.034,504.228,20.821
2962.233,504.228,20.822
2962.433,504.231,20.822
2962.633,504.224,20.823
2962.833,504.224,20.823
2963.033,504.221,20.824
2963.233,504.221,20.825
2963.434,504.217,20.825
2963.633,504.21,20.826
2963.833,504.21,20.826
2964.033,504.207,20.827
2964.233,504.207,20.827
2964.433,504.2,20.828
2964.633,504.2,20.829
2964.833,504.2,20.829
2965.033,504.2,20.83
2965.233,504.2,20.83
2965.433,504.19,20.831
2965.634,504.19,20.831
2965.833,504.19,20.832
2966.033,504.179,20.833
2966.233,504.179,20.833
2966.433,504.179,20.834
2966.633,504.179,20.834
2966.833,504.176,20.835
2967.033,504.172,20.835
2967.234,504.172,20.836
2967.434,504.165,20.837
2967.633,504.165,20.837
2967.833,504.159,20.838
2968.033,504.155,20.838
2968.234,504.155,20.839
2968.433,504.148,20.839
2968.634,504.148,20.84
2968.833,504.148,20.841
2969.034,504.148,20.841
2969.233,504.148,20.842
2969.433,504.134,20.842
2969.633,504.134,20.843
2969.834,504.127,20.843
2970.033,504.127,20.844
2970.233,504.131,20.845
2970.433,504.124,20.845
2970.633,504.124,20.846
2970.833,504.117,20.846
2971.035,504.117,20.847
2971.235,504.121,20.847
2971.433,504.121,20.848
2971.634,504.114,20.849
2971.833,504.11,20.849
2972.033,504.11,20.85
2972.233,504.103,20.85
2972.433,504.103,20.851
2972.633,504.103,20.851
2972.833,504.103,20.852
2973.034,504.1,20.853
2973.233,504.089,20.853
2973.433,504.089,20.854
2973.634,504.083,20.854
2973.833,504.083,20.855
2974.034,504.083,20.855
2974.234,504.079,20.856
2974.433,504.079,20.857
2974.633,504.065,20.857
2974.833,504.065,20.858
2975.033,504.065,20.858
2975.233,504.065,20.859
2975.433,504.062,20.859
2975.633,504.058,20.86
2975.833,504.058,20.861
2976.034,504.058,20.861
2976.233,504.058,20.862
2976.433,504.051,20.862
2976.633,504.051,20.863
2976.833,504.051,20.863
2977.033,504.044,20.864
2977.233,504.038,20.865
2977.434,504.038,20.865
2977.633,504.038,20.866
2977.833,504.034,20.866
2978.033,504.034,20.867
2978.233,504.027,20.868
2978.434,504.027,20.868
2978.633,504.024,20.869
2978.833,504.02,20.869
2979.034,504.02,20.87
2979.233,504.01,20.87
2979.433,504.006,20.871
2979.633,504.006,20.871
2979.834,504.003,20.872
2980.034,504.003,20.873
2980.233,503.996,20.873
2980.434,503.996,20.874
2980.633,503.996,20.874
2980.834,503.989,20.875
2981.033,503.989,20.875
2981.233,503.986,20.876
2981.433,503.986,20.877
2981.633,503.979,20.877
2981.833,503.975,20.878
2982.033,503.975,20.878
2982.234,503.975,20.879
2982.433,503.975,20.879
2982.634,503.965,20.88
2982.833,503.962,20.881
2983.033,503.962,20.881
2983.233,503.958,20.882
2983.434,503.958,20.882
2983.633,503.951,20.883
2983.833,503.948,20.883
2984.033,503.948,20.884
2984.233,503.948,20.885
2984.433,503.948,20.885
2984.633,503.941,20.886
2984.833,503.937,20.886
2985.033,503.937,20.887
2985.233,503.93,20.887
2985.433,503.93,20.888
2985.633,503.924,20.889
2985.833,503.924,20.889
2986.033,503.924,20.89
2986.233,503.924,20.89
2986.433,503.924,20.891
2986.633,503.917,20.891
2986.833,503.917,20.892
2987.033,503.917,20.893
2987.233,503.906,20.893
2987.433,503.906,20.894
2987.633,503.91,20.894
2987.833,503.91,20.895
2988.034,503.903,20.895
2988.234,503.885,20.896
2988.433,503.885,20.897
2988.633,503.889,20.897
2988.833,503.889,20.898
2989.033,503.882,20.898
2989.233,503.879,20.899
2989.434,503.879,20.899
2989.634,503.875,20.9
2989.833,503.875,20.901
2990.033,503.868,20.901
2990.233,503.868,20.902
2990.433,503.865,20.902
2990.633,503.858,20.903
2990.833,503.858,20.903
2991.033,503.858,20.904
2991.233,503.858,20.905
2991.434,503.844,20.905
2991.633,503.844,20.906
2991.833,503.844,20.906
2992.033,503.844,20.907
2992.233,503.844,20.907
2992.434,503.834,20.908
2992.633,503.834,20.908
2992.834,503.834,20.909
2993.033,503.834,20.91
2993.234,503.834,20.91
2993.433,503.82,20.911
2993.633,503.82,20.911
2993.833,503.816,20.912
2994.033,503.816,20.912
2994.233,503.816,20.913
2994.433,503.806,20.914
2994.634,503.806,20.914
2994.833,503.806,20.915
2995.035,503.806,20.915
2995.233,503.796,20.916
2995.433,503.796,20.916
2995.633,503.796,20.917
2995.834,503.789,20.918
2996.035,503.789,20.918
2996.233,503.782,20.919
2996.434,503.782,20.919
2996.634,503.782,20.92
2996.833,503.775,20.92
2997.034,503.775,20.921
2997.233,503.771,20.922
2997.433,503.771,20.922
2997.633,503.758,20.923
2997.834,503.761,20.923
2998.033,503.761,20.924
2998.233,503.758,20.924
2998.433,503.758,20.925
2998.633,503.754,20.926
2998.833,503.754,20.926
2999.033,503.751,20.927
2999.233,503.744,20.927
2999.434,503.744,20.928
2999.633,503.74,20.928
2999.833,503.74,20.929
3000.035,503.733,20.93
3000.233,503.73,20.93
3000.434,503.73,20.931
3000.633,503.723,20.931
3000.833,503.723,20.932
3001.033,503.72,20.932
3001.234,503.716,20.933
3001.433,503.716,20.933
3001.633,503.716,20.934
3001.833,503.716,20.935
3002.034,503.709,20.935
3002.234,503.702,20.936
3002.433,503.702,20.936
3002.633,503.695,20.937
3002.833,503.695,20.937
3003.034,503.695,20.938
3003.233,503.695,20.939
3003.433,503.695,20.939
3003.633,503.675,20.94
3003.834,503.675,20.94
3004.033,503.675,20.941
3004.233,503.675,20.941
3004.433,503.675,20.942
3004.633,503.668,20.943
3004.833,503.668,20.943
3005.033,503.661,20.944
3005.234,503.661,20.944
3005.433,503.661,20.945
3005.633,503.657,20.945
3005.833,503.657,20.946
3006.033,503.654,20.946
3006.233,503.654,20.947
3006.434,503.654,20.948
3006.633,503.637,20.948
3006.833,503.637,20.949
3007.034,503.633,20.949
3007.233,503.63,20.95
3007.434,503.63,20.95
3007.633,503.626,20.951
3007.833,503.626,20.952
3008.033,503.626,20.952
3008.233,503.619,20.953
3008.433,503.619,20.953
3008.633,503.609,20.954
3008.834,503.612,20.954
3009.033,503.612,20.955
3009.233,503.609,20.956
3009.433,503.609,20.956
3009.633,503.609,20.957
3009.833,503.595,20.957
3010.033,503.595,20.958
3010.234,503.588,20.958
3010.433,503.588,20.959
3010.633,503.585,20.96
3010.834,503.581,20.96
3011.034,503.581,20.961
3011.233,503.574,20.961
3011.434,503.574,20.962
3011.633,503.574,20.962
3011.833,503.574,20.963
3012.034,503.574,20.964
3012.233,503.567,20.964
3012.433,503.567,20.965
3012.634,503.554,20.965
3012.833,503.554,20.966
3013.033,503.547,20.966
3013.233,503.547,20.967
3013.433,503.547,20.968
3013.633,503.543,20.968
3013.833,503.543,20.969
3014.033,503.533,20.969
3014.233,503.533,20.97
3014.434,503.533,20.97
3014.633,503.529,20.971
3014.833,503.529,20.971
3015.033,503.519,20.972
3015.233,503.519,20.973
3015.433,503.522,20.973
3015.633,503.522,20.974
3015.833,503.522,20.974
3016.033,503.516,20.975
3016.233,503.516,20.975
3016.433,503.502,20.976
3016.634,503.502,20.977
3016.833,503.505,20.977
3017.034,503.505,20.978
3017.233,503.505,20.978
3017.433,503.488,20.979
3017.633,503.488,20.979
3017.833,503.484,20.98
3018.033,503.484,20.981
3018.234,503.484,20.981
3018.433,503.484,20.982
3018.633,503.484,20.982
3018.833,503.474,20.983
3019.033,503.474,20.983
3019.233,503.471,20.984
3019.433,503.467,20.984
3019.633,503.467,20.985
3019.833,503.453,20.986
3020.035,503.453,20.986
3020.233,503.453,20.987
3020.433,503.453,20.987
3020.634,503.453,20.988
3020.833,503.446,20.988
3021.033,503.446,20.989
3021.233,503.44,20.99
3021.434,503.44,20.99
3021.633,503.44,20.991
3021.834,503.433,20.991
3022.035,503.433,20.992
3022.234,503.426,20.992
3022.433,503.426,20.993
3022.633,503.422,20.994
3022.833,503.408,20.994
3023.033,503.408,20.995
3023.234,503.408,20.995
3023.433,503.408,20.996
3023.635,503.408,20.996
3023.833,503.408,20.997
3024.033,503.408,20.997
3024.234,503.401,20.998
3024.433,503.401,20.999
3024.633,503.391,20.999
3024.833,503.388,21
3025.033,503.388,21
3025.233,503.388,21.001
3025.433,503.388,21.001
3025.633,503.381,21.002
3025.834,503.381,21.003
3026.034,503.381,21.003
3026.233,503.374,21.004
3026.434,503.374,21.004
3026.634,503.37,21.005
3026.833,503.37,21.005
3027.033,503.37,21.006
3027.233,503.353,21.006
3027.433,503.353,21.007
3027.633,503.35,21.008
3027.833,503.35,21.008
3028.033,503.35,21.009
3028.234,503.35,21.009
3028.433,503.35,21.01
3028.633,503.336,21.01
3028.834,503.336,21.011
3029.033,503.336,21.011
3029.233,503.336,21.012
3029.433,503.329,21.013
3029.634,503.322,21.013
3029.834,503.322,21.014
3030.034,503.319,21.014
3030.233,503.319,21.015
3030.433,503.319,21.015
3030.634,503.301,21.016
3030.834,503.301,21.017
3031.033,503.305,21.017
3031.233,503.305,21.018
3031.434,503.298,21.018
3031.633,503.291,21.019
3031.833,503.291,21.019
3032.033,503.291,21.02
3032.233,503.291,21.02
3032.434,503.284,21.021
3032.633,503.284,21.022
3032.833,503.28,21.022
3033.033,503.28,21.023
3033.234,503.28,21.023
3033.433,503.274,21.024
3033.633,503.274,21.024
3033.833,503.263,21.025
3034.033,503.263,21.025
3034.233,503.256,21.026
3034.433,503.256,21.027
3034.634,503.256,21.027
3034.833,503.249,21.028
3035.033,503.249,21.028
3035.234,503.246,21.029
3035.433,503.246,21.029
3035.634,503.246,21.03
3035.834,503.239,21.03
3036.033,503.239,21.031
3036.233,503.232,21.032
3036.434,503.222,21.032
3036.633,503.222,21.033
3036.833,503.222,21.033
3037.033,503.222,21.034
3037.233,503.218,21.034
3037.433,503.211,21.035
3037.633,503.211,21.035
3037.834,503.208,21.036
3038.033,503.204,21.037
3038.233,503.204,21.037
3038.433,503.197,21.038
3038.633,503.191,21.038
3038.833,503.191,21.039
3039.033,503.191,21.039
3039.234,503.191,21.04
3039.433,503.187,21.041
3039.634,503.184,21.041
3039.833,503.184,21.042
3040.033,503.173,21.042
3040.233,503.173,21.043
3040.434,503.17,21.043
3040.634,503.17,21.044
3040.833,503.17,21.044
3041.034,503.159,21.045
3041.234,503.159,21.045
3041.433,503.153,21.046
3041.633,503.153,21.047
3041.833,503.149,21.047
3042.033,503.146,21.048
3042.233,503.146,21.048
3042.433,503.146,21.049
3042.633,503.146,21.049
3042.833,503.132,21.05
3043.033,503.128,21.051
3043.233,503.128,21.051
3043.433,503.128,21.052
3043.633,503.128,21.052
3043.833,503.121,21.053
3044.033,503.118,21.053
3044.234,503.118,21.054
3044.433,503.111,21.054
3044.633,503.111,21.055
3044.833,503.111,21.056
3045.033,503.111,21.056
3045.233,503.111,21.057
3045.433,503.104,21.057
3045.633,503.104,21.058
3045.833,503.097,21.058
3046.033,503.097,21.059
3046.233,503.097,21.059
3046.433,503.09,21.06
3046.634,503.09,21.061
3046.834,503.083,21.061
3047.034,503.083,21.062
3047.233,503.073,21.062
3047.433,503.073,21.063
3047.633,503.073,21.063
3047.833,503.063,21.064
3048.034,503.063,21.064
3048.233,503.059,21.065
3048.433,503.059,21.066
3048.634,503.056,21.066
3048.834,503.049,21.067
3049.033,503.049,21.067
3049.233,503.052,21.068
3049.433,503.052,21.068
3049.634,503.045,21.069
3049.833,503.045,21.069
3050.033,503.045,21.07
3050.233,503.035,21.071
3050.433,503.035,21.071
3050.634,503.032,21.072
3050.833,503.032,21.072
3051.033,503.025,21.073
3051.233,503.018,21.073
3051.433,503.018,21.074
3051.633,503.014,21.074
3051.833,503.014,21.075
3052.033,503,21.076
3052.234,503,21.076
3052.433,503,21.077
3052.633,502.997,21.077
3052.833,502.997,21.078
3053.033,502.993,21.078
3053.233,502.993,21.079
3053.435,502.993,21.079
3053.634,502.993,21.08
3053.833,502.993,21.081
3054.033,502.98,21.081
3054.233,502.98,21.082
3054.433,502.976,21.082
3054.633,502.976,21.083
3054.833,502.973,21.083
3055.033,502.955,21.084
3055.233,502.955,21.084
3055.433,502.962,21.085
3055.633,502.962,21.086
3055.833,502.959,21.086
3056.033,502.959,21.087
3056.233,502.955,21.087
3056.433,502.949,21.088
3056.634,502.949,21.088
3056.833,502.942,21.089
3057.033,502.942,21.089
3057.233,502.942,21.09
3057.434,502.938,21.091
3057.634,502.938,21.091
3057.833,502.931,21.092
3058.034,502.931,21.092
3058.234,502.921,21.093
3058.433,502.921,21.093
3058.634,502.921,21.094
3058.833,502.917,21.094
3059.033,502.917,21.095
3059.234,502.907,21.096
3059.433,502.907,21.096
3059.633,502.907,21.097
3059.833,502.9,21.097
3060.034,502.9,21.098
3060.234,502.89,21.098
3060.433,502.886,21.099
3060.634,502.886,21.099
3060.833,502.886,21.1
3061.034,502.886,21.101
3061.233,502.883,21.101
3061.433,502.883,21.102
3061.633,502.883,21.102
3061.833,502.872,21.103
3062.033,502.872,21.103
3062.233,502.869,21.104
3062.433,502.869,21.104
3062.634,502.866,21.105
3062.833,502.855,21.106
3063.033,502.855,21.106
3063.233,502.852,21.107
3063.433,502.852,21.107
3063.633,502.848,21.108
3063.834,502.841,21.108
3064.034,502.841,21.109
3064.233,502.845,21.109
3064.433,502.845,21.11
3064.633,502.841,21.11
3064.834,502.841,21.111
3065.033,502.821,21.112
3065.234,502.827,21.112
3065.433,502.827,21.113
3065.633,502.814,21.113
3065.833,502.814,21.114
3066.033,502.817,21.114
3066.233,502.817,21.115
3066.433,502.817,21.115
3066.633,502.814,21.116
3066.833,502.814,21.117
3067.034,502.807,21.117
3067.234,502.796,21.118
3067.433,502.796,21.118
3067.633,502.793,21.119
3067.833,502.789,21.119
3068.033,502.789,21.12
3068.233,502.779,21.12
3068.433,502.779,21.121
3068.633,502.779,21.122
3068.834,502.772,21.122
3069.033,502.772,21.123
3069.233,502.762,21.123
3069.433,502.762,21.124
3069.633,502.762,21.124
3069.833,502.762,21.125
3070.034,502.762,21.125
3070.233,502.755,21.126
3070.433,502.755,21.126
3070.633,502.755,21.127
3070.833,502.744,21.128
3071.033,502.744,21.128
3071.234,502.738,21.129
3071.434,502.738,21.129
3071.633,502.738,21.13
3071.833,502.731,21.13
3072.033,502.731,21.131
3072.233,502.724,21.131
3072.433,502.724,21.132
3072.634,502.72,21.133
3072.833,502.717,21.133
3073.033,502.717,21.134
3073.233,502.71,21.134
3073.434,502.71,21.135
3073.634,502.71,21.135
3073.833,502.71,21.136
3074.033,502.71,21.136
3074.233,502.7,21.137
3074.433,502.7,21.137
3074.633,502.693,21.138
3074.834,502.693,21.139
3075.033,502.689,21.139
3075.233,502.689,21.14
3075.433,502.689,21.14
3075.633,502.675,21.141
3075.833,502.675,21.141
3076.033,502.675,21.142
3076.233,502.675,21.142
3076.433,502.668,21.143
3076.633,502.665,21.144
3076.833,502.665,21.144
3077.033,502.658,21.145
3077.234,502.658,21.145
3077.434,502.655,21.146
3077.633,502.655,21.146
3077.833,502.655,21.147
3078.033,502.641,21.147
3078.233,502.641,21.148
3078.433,502.641,21.148
3078.633,502.641,21.149
3078.834,502.634,21.15
3079.033,502.63,21.15
3079.233,502.63,21.151
3079.433,502.623,21.151
3079.634,502.623,21.152
3079.833,502.623,21.152
3080.033,502.623,21.153
3080.233,502.623,21.153
3080.433,502.61,21.154
3080.634,502.61,21.155
3080.833,502.603,21.155
3081.034,502.603,21.156
3081.233,502.599,21.156
3081.433,502.603,21.157
3081.633,502.603,21.157
3081.833,502.589,21.158
3082.033,502.589,21.158
3082.233,502.582,21.159
3082.433,502.582,21.159
3082.633,502.582,21.16
3082.833,502.578,21.161
3083.033,502.578,21.161
3083.233,502.575,21.162
3083.434,502.575,21.162
3083.634,502.565,21.163
3083.833,502.565,21.163
3084.033,502.561,21.164
3084.233,502.554,21.164
3084.434,502.554,21.165
3084.633,502.551,21.165
3084.834,502.551,21.166
3085.033,502.547,21.167
3085.233,502.544,21.167
3085.433,502.544,21.168
3085.633,502.534,21.168
3085.833,502.534,21.169
3086.034,502.53,21.169
3086.233,502.53,21.17
3086.434,502.53,21.17
3086.633,502.52,21.171
3086.833,502.52,21.172
3087.033,502.52,21.172
3087.233,502.52,21.173
3087.433,502.516,21.173
3087.633,502.513,21.174
3087.833,502.513,21.174
3088.033,502.502,21.175
3088.234,502.502,21.175
3088.433,502.499,21.176
3088.635,502.499,21.177
3088.833,502.495,21.177
3089.034,502.492,21.178
3089.233,502.492,21.178
3089.433,502.489,21.179
3089.633,502.489,21.179
3089.834,502.478,21.18
3090.033,502.475,21.18
3090.234,502.475,21.181
3090.433,502.471,21.181
3090.633,502.471,21.182
3090.834,502.471,21.182
